Task
Date;Time [min];Concentration [Vol.%];Pressure [Bar]
30.11.2021 16:37:29; 51.00;  0.041;;1.004
30.11.2021 16:38:29; 52.00;  0.042;;1.004
30.11.2021 16:39:29; 53.00;  0.042;;1.004
30.11.2021 16:40:29; 54.00;  0.041;;1.004
30.11.2021 16:41:29; 55.00;  0.042;;1.004
30.11.2021 16:42:29; 56.00;  0.041;;1.004
30.11.2021 16:43:29; 57.00;  0.041;;1.004
30.11.2021 16:44:29; 58.00;  0.041;;1.004
30.11.2021 16:45:29; 59.00;  0.042;;1.004
30.11.2021 16:46:29; 60.00;  0.041;;1.004
30.11.2021 16:47:29; 61.00;  0.042;;1.004
30.11.2021 16:48:29; 62.00;  0.041;;1.004
30.11.2021 16:49:29; 63.00;  0.041;;1.004
30.11.2021 16:50:29; 64.00;  0.042;;1.004
30.11.2021 16:51:29; 65.00;  0.041;;1.004
30.11.2021 16:52:29; 66.00;  0.041;;1.004
30.11.2021 16:53:29; 67.00;  0.042;;1.004
30.11.2021 16:54:29; 68.00;  0.040;;1.004
30.11.2021 16:55:29; 69.00;  0.042;;1.004
30.11.2021 16:56:29; 70.00;  0.041;;1.004
30.11.2021 16:57:29; 71.00;  0.041;;1.004
30.11.2021 16:58:29; 72.00;  0.040;;1.004
30.11.2021 16:59:29; 73.00;  0.040;;1.004
30.11.2021 17:00:29; 74.00;  0.041;;1.004
30.11.2021 17:01:29; 75.00;  0.042;;1.004
30.11.2021 17:02:29; 76.00;  0.041;;1.004
30.11.2021 17:03:29; 77.00;  0.040;;1.004
30.11.2021 17:04:29; 78.00;  0.041;;1.004
30.11.2021 17:05:29; 79.00;  0.040;;1.004
30.11.2021 17:06:29; 80.00;  0.040;;1.004
30.11.2021 17:07:29; 81.00;  0.041;;1.004
30.11.2021 17:08:29; 82.00;  0.042;;1.004
30.11.2021 17:09:29; 83.00;  0.040;;1.004
30.11.2021 17:10:29; 84.00;  0.040;;1.004
30.11.2021 17:11:29; 85.00;  0.041;;1.004
30.11.2021 17:12:29; 86.00;  0.041;;1.004
30.11.2021 17:13:29; 87.00;  0.041;;1.004
30.11.2021 17:14:29; 88.00;  0.041;;1.004
30.11.2021 17:15:29; 89.00;  0.042;;1.004
30.11.2021 17:16:29; 90.00;  0.042;;1.004
30.11.2021 17:17:29; 91.00;  0.043;;1.004
30.11.2021 17:18:29; 92.00;  0.040;;1.004
30.11.2021 17:19:29; 93.00;  0.040;;1.004
30.11.2021 17:20:29; 94.00;  0.040;;1.004
30.11.2021 17:21:29; 95.00;  0.040;;1.004
30.11.2021 17:22:29; 96.00;  0.041;;1.004
30.11.2021 17:23:29; 97.00;  0.041;;1.004
30.11.2021 17:24:29; 98.00;  0.041;;1.004
30.11.2021 17:25:29; 99.00;  0.040;;1.004
30.11.2021 17:26:29;100.00;  0.040;;1.004
30.11.2021 17:27:29;101.00;  0.040;;1.004
30.11.2021 17:28:29;102.00;  0.040;;1.004
30.11.2021 17:29:29;103.00;  0.040;;1.004
30.11.2021 17:30:29;104.00;  0.040;;1.004
30.11.2021 17:31:29;105.00;  0.040;;1.004
30.11.2021 17:32:29;106.00;  0.040;;1.004
30.11.2021 17:33:29;107.00;  0.041;;1.004
30.11.2021 17:34:29;108.00;  0.040;;1.004
30.11.2021 17:35:29;109.00;  0.040;;1.004
30.11.2021 17:36:29;110.00;  0.039;;1.004
30.11.2021 17:37:29;111.00;  0.041;;1.004
30.11.2021 17:38:29;112.00;  0.042;;1.004
30.11.2021 17:39:29;113.00;  0.042;;1.004
30.11.2021 17:40:29;114.00;  0.042;;1.004
30.11.2021 17:41:29;115.00;  0.041;;1.004
30.11.2021 17:42:29;116.00;  0.040;;1.004
30.11.2021 17:43:29;117.00;  0.040;;1.004
30.11.2021 17:44:29;118.00;  0.041;;1.004
30.11.2021 17:45:29;119.00;  0.040;;1.004
30.11.2021 17:46:29;120.00;  0.040;;1.004
30.11.2021 17:47:29;121.00;  0.040;;1.004
30.11.2021 17:48:29;122.00;  0.040;;1.004
30.11.2021 17:49:29;123.00;  0.040;;1.004
30.11.2021 17:50:29;124.00;  0.041;;1.004
30.11.2021 17:51:29;125.00;  0.041;;1.004
30.11.2021 17:52:29;126.00;  0.041;;1.004
30.11.2021 17:53:29;127.00;  0.041;;1.004
30.11.2021 17:54:29;128.00;  0.041;;1.004
30.11.2021 17:55:29;129.00;  0.041;;1.004
30.11.2021 17:56:29;130.00;  0.042;;1.004
30.11.2021 17:57:29;131.00;  0.041;;1.004
30.11.2021 17:58:29;132.00;  0.041;;1.004
30.11.2021 17:59:29;133.00;  0.041;;1.004
30.11.2021 18:00:29;134.00;  0.040;;1.004
30.11.2021 18:01:29;135.00;  0.041;;1.004
30.11.2021 18:02:29;136.00;  0.040;;1.004
30.11.2021 18:03:29;137.00;  0.041;;1.004
30.11.2021 18:04:29;138.00;  0.040;;1.004
30.11.2021 18:05:29;139.00;  0.040;;1.004
30.11.2021 18:06:29;140.00;  0.041;;1.004
30.11.2021 18:07:29;141.00;  0.041;;1.004
30.11.2021 18:08:29;142.00;  0.041;;1.004
30.11.2021 18:09:29;143.00;  0.040;;1.004
30.11.2021 18:10:29;144.00;  0.041;;1.004
30.11.2021 18:11:29;145.00;  0.041;;1.004
30.11.2021 18:12:29;146.00;  0.042;;1.004
30.11.2021 18:13:29;147.00;  0.041;;1.004
30.11.2021 18:14:29;148.00;  0.041;;1.004
30.11.2021 18:15:29;149.00;  0.041;;1.004
30.11.2021 18:16:29;150.00;  0.041;;1.004
30.11.2021 18:17:29;151.00;  0.039;;1.004
30.11.2021 18:18:29;152.00;  0.040;;1.004
30.11.2021 18:19:29;153.00;  0.041;;1.004
30.11.2021 18:20:29;154.00;  0.040;;1.004
30.11.2021 18:21:29;155.00;  0.041;;1.004
30.11.2021 18:22:29;156.00;  0.041;;1.004
30.11.2021 18:23:29;157.00;  0.040;;1.004
30.11.2021 18:24:29;158.00;  0.040;;1.004
30.11.2021 18:25:29;159.00;  0.039;;1.004
30.11.2021 18:26:29;160.00;  0.040;;1.004
30.11.2021 18:27:29;161.00;  0.041;;1.004
30.11.2021 18:28:29;162.00;  0.040;;1.004
30.11.2021 18:29:29;163.00;  0.040;;1.005
30.11.2021 18:30:29;164.00;  0.041;;1.004
30.11.2021 18:31:29;165.00;  0.041;;1.004
30.11.2021 18:32:29;166.00;  0.041;;1.004
30.11.2021 18:33:29;167.00;  0.041;;1.004
30.11.2021 18:34:29;168.00;  0.041;;1.004
30.11.2021 18:35:29;169.00;  0.040;;1.004
30.11.2021 18:36:29;170.00;  0.040;;1.004
30.11.2021 18:37:29;171.00;  0.040;;1.004
30.11.2021 18:38:29;172.00;  0.041;;1.005
30.11.2021 18:39:29;173.00;  0.040;;1.004
30.11.2021 18:40:29;174.00;  0.042;;1.005
30.11.2021 18:41:29;175.00;  0.042;;1.005
30.11.2021 18:42:29;176.00;  0.042;;1.005
30.11.2021 18:43:29;177.00;  0.041;;1.005
30.11.2021 18:44:29;178.00;  0.041;;1.005
30.11.2021 18:45:29;179.00;  0.041;;1.005
30.11.2021 18:46:29;180.00;  0.041;;1.005
30.11.2021 18:47:29;181.00;  0.041;;1.005
30.11.2021 18:48:29;182.00;  0.040;;1.004
30.11.2021 18:49:29;183.00;  0.040;;1.005
30.11.2021 18:50:29;184.00;  0.042;;1.005
30.11.2021 18:51:29;185.00;  0.042;;1.005
30.11.2021 18:52:29;186.00;  0.041;;1.005
30.11.2021 18:53:29;187.00;  0.041;;1.005
30.11.2021 18:54:29;188.00;  0.040;;1.005
30.11.2021 18:55:29;189.00;  0.041;;1.005
30.11.2021 18:56:29;190.00;  0.040;;1.005
30.11.2021 18:57:29;191.00;  0.039;;1.005
30.11.2021 18:58:29;192.00;  0.041;;1.005
30.11.2021 18:59:29;193.00;  0.040;;1.005
30.11.2021 19:00:29;194.00;  0.040;;1.005
30.11.2021 19:01:29;195.00;  0.041;;1.005
30.11.2021 19:02:29;196.00;  0.042;;1.005
30.11.2021 19:03:29;197.00;  0.040;;1.005
30.11.2021 19:04:29;198.00;  0.040;;1.005
30.11.2021 19:05:29;199.00;  0.042;;1.005
30.11.2021 19:06:29;200.00;  0.041;;1.005
30.11.2021 19:07:29;201.00;  0.041;;1.005
30.11.2021 19:08:29;202.00;  0.042;;1.005
30.11.2021 19:09:29;203.00;  0.042;;1.005
30.11.2021 19:10:29;204.00;  0.041;;1.005
30.11.2021 19:11:29;205.00;  0.041;;1.005
30.11.2021 19:12:29;206.00;  0.043;;1.005
30.11.2021 19:13:29;207.00;  0.042;;1.005
30.11.2021 19:14:29;208.00;  0.040;;1.005
30.11.2021 19:15:29;209.00;  0.041;;1.005
30.11.2021 19:16:29;210.00;  0.041;;1.005
30.11.2021 19:17:29;211.00;  0.041;;1.005
30.11.2021 19:18:29;212.00;  0.041;;1.005
30.11.2021 19:19:29;213.00;  0.041;;1.005
30.11.2021 19:20:29;214.00;  0.040;;1.005
30.11.2021 19:21:29;215.00;  0.040;;1.005
30.11.2021 19:22:29;216.00;  0.042;;1.005
30.11.2021 19:23:29;217.00;  0.040;;1.005
30.11.2021 19:24:29;218.00;  0.041;;1.005
30.11.2021 19:25:29;219.00;  0.040;;1.005
30.11.2021 19:26:29;220.00;  0.041;;1.005
30.11.2021 19:27:29;221.00;  0.041;;1.005
30.11.2021 19:28:29;222.00;  0.040;;1.005
30.11.2021 19:29:29;223.00;  0.041;;1.005
30.11.2021 19:30:29;224.00;  0.040;;1.005
30.11.2021 19:31:29;225.00;  0.042;;1.005
30.11.2021 19:32:29;226.00;  0.041;;1.005
30.11.2021 19:33:29;227.00;  0.042;;1.005
30.11.2021 19:34:29;228.00;  0.042;;1.005
30.11.2021 19:35:29;229.00;  0.041;;1.005
30.11.2021 19:36:29;230.00;  0.041;;1.005
30.11.2021 19:37:29;231.00;  0.040;;1.005
30.11.2021 19:38:29;232.00;  0.041;;1.005
30.11.2021 19:39:29;233.00;  0.040;;1.005
30.11.2021 19:40:29;234.00;  0.041;;1.005
30.11.2021 19:41:29;235.00;  0.040;;1.005
30.11.2021 19:42:29;236.00;  0.042;;1.005
30.11.2021 19:43:29;237.00;  0.041;;1.005
30.11.2021 19:44:29;238.00;  0.041;;1.005
30.11.2021 19:45:29;239.00;  0.041;;1.005
30.11.2021 19:46:29;240.00;  0.041;;1.005
30.11.2021 19:47:29;241.00;  0.042;;1.005
30.11.2021 19:48:29;242.00;  0.041;;1.005
30.11.2021 19:49:29;243.00;  0.040;;1.005
30.11.2021 19:50:29;244.00;  0.041;;1.005
30.11.2021 19:51:29;245.00;  0.041;;1.005
30.11.2021 19:52:29;246.00;  0.041;;1.005
30.11.2021 19:53:29;247.00;  0.041;;1.005
30.11.2021 19:54:29;248.00;  0.040;;1.005
30.11.2021 19:55:29;249.00;  0.041;;1.005
30.11.2021 19:56:29;250.00;  0.042;;1.005
30.11.2021 19:57:29;251.00;  0.041;;1.005
30.11.2021 19:58:29;252.00;  0.041;;1.005
30.11.2021 19:59:29;253.00;  0.041;;1.005
30.11.2021 20:00:29;254.00;  0.041;;1.005
30.11.2021 20:01:29;255.00;  0.041;;1.005
30.11.2021 20:02:29;256.00;  0.041;;1.005
30.11.2021 20:03:29;257.00;  0.041;;1.005
30.11.2021 20:04:29;258.00;  0.041;;1.005
30.11.2021 20:05:29;259.00;  0.042;;1.005
30.11.2021 20:06:29;260.00;  0.042;;1.005
30.11.2021 20:07:29;261.00;  0.041;;1.005
30.11.2021 20:08:29;262.00;  0.040;;1.005
30.11.2021 20:09:29;263.00;  0.041;;1.005
30.11.2021 20:10:29;264.00;  0.041;;1.005
30.11.2021 20:11:29;265.00;  0.040;;1.005
30.11.2021 20:12:29;266.00;  0.041;;1.005
30.11.2021 20:13:29;267.00;  0.041;;1.005
30.11.2021 20:14:29;268.00;  0.040;;1.005
30.11.2021 20:15:29;269.00;  0.041;;1.005
30.11.2021 20:16:29;270.00;  0.039;;1.005
30.11.2021 20:17:29;271.00;  0.041;;1.005
30.11.2021 20:18:29;272.00;  0.040;;1.005
30.11.2021 20:19:29;273.00;  0.041;;1.005
30.11.2021 20:20:29;274.00;  0.041;;1.005
30.11.2021 20:21:29;275.00;  0.041;;1.005
30.11.2021 20:22:29;276.00;  0.041;;1.005
30.11.2021 20:23:29;277.00;  0.041;;1.005
30.11.2021 20:24:29;278.00;  0.041;;1.005
30.11.2021 20:25:29;279.00;  0.041;;1.005
30.11.2021 20:26:29;280.00;  0.041;;1.005
30.11.2021 20:27:29;281.00;  0.041;;1.005
30.11.2021 20:28:29;282.00;  0.042;;1.005
30.11.2021 20:29:29;283.00;  0.041;;1.005
30.11.2021 20:30:29;284.00;  0.041;;1.005
30.11.2021 20:31:29;285.00;  0.041;;1.005
30.11.2021 20:32:29;286.00;  0.041;;1.005
30.11.2021 20:33:29;287.00;  0.042;;1.005
30.11.2021 20:34:29;288.00;  0.041;;1.005
30.11.2021 20:35:29;289.00;  0.042;;1.005
30.11.2021 20:36:29;290.00;  0.041;;1.005
30.11.2021 20:37:29;291.00;  0.042;;1.005
30.11.2021 20:38:29;292.00;  0.040;;1.005
30.11.2021 20:39:29;293.00;  0.040;;1.005
30.11.2021 20:40:29;294.00;  0.040;;1.005
30.11.2021 20:41:29;295.00;  0.041;;1.005
30.11.2021 20:42:29;296.00;  0.041;;1.005
30.11.2021 20:43:29;297.00;  0.041;;1.005
30.11.2021 20:44:29;298.00;  0.040;;1.005
30.11.2021 20:45:29;299.00;  0.040;;1.005
30.11.2021 20:46:29;300.00;  0.041;;1.005
30.11.2021 20:47:29;301.00;  0.043;;1.005
30.11.2021 20:48:29;302.00;  0.040;;1.005
30.11.2021 20:49:29;303.00;  0.040;;1.005
30.11.2021 20:50:29;304.00;  0.040;;1.005
30.11.2021 20:51:29;305.00;  0.041;;1.005
30.11.2021 20:52:29;306.00;  0.041;;1.005
30.11.2021 20:53:29;307.00;  0.041;;1.005
30.11.2021 20:54:29;308.00;  0.041;;1.005
30.11.2021 20:55:29;309.00;  0.040;;1.005
30.11.2021 20:56:29;310.00;  0.040;;1.005
30.11.2021 20:57:29;311.00;  0.040;;1.005
30.11.2021 20:58:29;312.00;  0.042;;1.005
30.11.2021 20:59:29;313.00;  0.041;;1.005
30.11.2021 21:00:29;314.00;  0.040;;1.005
30.11.2021 21:01:29;315.00;  0.040;;1.005
30.11.2021 21:02:29;316.00;  0.041;;1.005
30.11.2021 21:03:29;317.00;  0.040;;1.005
30.11.2021 21:04:29;318.00;  0.042;;1.005
30.11.2021 21:05:29;319.00;  0.042;;1.005
30.11.2021 21:06:29;320.00;  0.041;;1.005
30.11.2021 21:07:29;321.00;  0.043;;1.005
30.11.2021 21:08:29;322.00;  0.042;;1.005
30.11.2021 21:09:29;323.00;  0.041;;1.005
30.11.2021 21:10:29;324.00;  0.040;;1.005
30.11.2021 21:11:29;325.00;  0.041;;1.005
30.11.2021 21:12:29;326.00;  0.042;;1.005
30.11.2021 21:13:29;327.00;  0.042;;1.005
30.11.2021 21:14:29;328.00;  0.040;;1.005
30.11.2021 21:15:29;329.00;  0.041;;1.005
30.11.2021 21:16:29;330.00;  0.041;;1.005
30.11.2021 21:17:29;331.00;  0.041;;1.005
30.11.2021 21:18:29;332.00;  0.042;;1.005
30.11.2021 21:19:29;333.00;  0.041;;1.005
30.11.2021 21:20:29;334.00;  0.041;;1.005
30.11.2021 21:21:29;335.00;  0.042;;1.005
30.11.2021 21:22:29;336.00;  0.041;;1.005
30.11.2021 21:23:29;337.00;  0.042;;1.005
30.11.2021 21:24:29;338.00;  0.041;;1.005
30.11.2021 21:25:29;339.00;  0.041;;1.005
30.11.2021 21:26:29;340.00;  0.042;;1.005
30.11.2021 21:27:29;341.00;  0.041;;1.005
30.11.2021 21:28:29;342.00;  0.041;;1.005
30.11.2021 21:29:29;343.00;  0.041;;1.005
30.11.2021 21:30:29;344.00;  0.041;;1.005
30.11.2021 21:31:29;345.00;  0.041;;1.005
30.11.2021 21:32:29;346.00;  0.040;;1.005
30.11.2021 21:33:29;347.00;  0.042;;1.005
30.11.2021 21:34:29;348.00;  0.043;;1.005
30.11.2021 21:35:29;349.00;  0.042;;1.005
30.11.2021 21:36:29;350.00;  0.041;;1.005
30.11.2021 21:37:29;351.00;  0.042;;1.005
30.11.2021 21:38:29;352.00;  0.041;;1.005
30.11.2021 21:39:29;353.00;  0.042;;1.005
30.11.2021 21:40:29;354.00;  0.042;;1.005
30.11.2021 21:41:29;355.00;  0.042;;1.005
30.11.2021 21:42:29;356.00;  0.041;;1.005
30.11.2021 21:43:29;357.00;  0.041;;1.005
30.11.2021 21:44:29;358.00;  0.042;;1.005
30.11.2021 21:45:29;359.00;  0.041;;1.005
30.11.2021 21:46:29;360.00;  0.041;;1.005
30.11.2021 21:47:29;361.00;  0.041;;1.005
30.11.2021 21:48:29;362.00;  0.041;;1.005
30.11.2021 21:49:29;363.00;  0.041;;1.005
30.11.2021 21:50:29;364.00;  0.042;;1.005
30.11.2021 21:51:29;365.00;  0.042;;1.005
30.11.2021 21:52:29;366.00;  0.041;;1.005
30.11.2021 21:53:29;367.00;  0.042;;1.005
30.11.2021 21:54:29;368.00;  0.040;;1.005
30.11.2021 21:55:29;369.00;  0.041;;1.005
30.11.2021 21:56:29;370.00;  0.042;;1.005
30.11.2021 21:57:29;371.00;  0.043;;1.005
30.11.2021 21:58:29;372.00;  0.042;;1.005
30.11.2021 21:59:29;373.00;  0.042;;1.005
30.11.2021 22:00:29;374.00;  0.042;;1.005
30.11.2021 22:01:29;375.00;  0.042;;1.005
30.11.2021 22:02:29;376.00;  0.041;;1.005
30.11.2021 22:03:29;377.00;  0.041;;1.005
30.11.2021 22:04:29;378.00;  0.041;;1.005
30.11.2021 22:05:29;379.00;  0.041;;1.005
30.11.2021 22:06:29;380.00;  0.042;;1.005
30.11.2021 22:07:29;381.00;  0.041;;1.005
30.11.2021 22:08:29;382.00;  0.042;;1.005
30.11.2021 22:09:29;383.00;  0.042;;1.005
30.11.2021 22:10:29;384.00;  0.042;;1.005
30.11.2021 22:11:29;385.00;  0.042;;1.005
30.11.2021 22:12:29;386.00;  0.043;;1.005
30.11.2021 22:13:29;387.00;  0.042;;1.005
30.11.2021 22:14:29;388.00;  0.042;;1.005
30.11.2021 22:15:29;389.00;  0.044;;1.005
30.11.2021 22:16:29;390.00;  0.042;;1.005
30.11.2021 22:17:29;391.00;  0.042;;1.005
30.11.2021 22:18:29;392.00;  0.041;;1.005
30.11.2021 22:19:29;393.00;  0.042;;1.005
30.11.2021 22:20:29;394.00;  0.042;;1.005
30.11.2021 22:21:29;395.00;  0.042;;1.005
30.11.2021 22:22:29;396.00;  0.042;;1.005
30.11.2021 22:23:29;397.00;  0.043;;1.005
30.11.2021 22:24:29;398.00;  0.041;;1.005
30.11.2021 22:25:29;399.00;  0.043;;1.005
30.11.2021 22:26:29;400.00;  0.043;;1.005
30.11.2021 22:27:29;401.00;  0.042;;1.005
30.11.2021 22:28:29;402.00;  0.042;;1.005
30.11.2021 22:29:29;403.00;  0.042;;1.005
30.11.2021 22:30:29;404.00;  0.042;;1.005
30.11.2021 22:31:29;405.00;  0.044;;1.005
30.11.2021 22:32:29;406.00;  0.042;;1.005
30.11.2021 22:33:29;407.00;  0.042;;1.005
30.11.2021 22:34:29;408.00;  0.041;;1.005
30.11.2021 22:35:29;409.00;  0.043;;1.005
30.11.2021 22:36:29;410.00;  0.041;;1.005
30.11.2021 22:37:29;411.00;  0.043;;1.005
30.11.2021 22:38:29;412.00;  0.043;;1.005
30.11.2021 22:39:29;413.00;  0.044;;1.004
30.11.2021 22:40:29;414.00;  0.043;;1.005
30.11.2021 22:41:29;415.00;  0.043;;1.005
30.11.2021 22:42:29;416.00;  0.043;;1.005
30.11.2021 22:43:29;417.00;  0.044;;1.005
30.11.2021 22:44:29;418.00;  0.042;;1.005
30.11.2021 22:45:29;419.00;  0.043;;1.004
30.11.2021 22:46:29;420.00;  0.043;;1.004
30.11.2021 22:47:29;421.00;  0.042;;1.004
30.11.2021 22:48:29;422.00;  0.043;;1.004
30.11.2021 22:49:29;423.00;  0.044;;1.004
30.11.2021 22:50:29;424.00;  0.043;;1.004
30.11.2021 22:51:29;425.00;  0.043;;1.004
30.11.2021 22:52:29;426.00;  0.043;;1.004
30.11.2021 22:53:29;427.00;  0.044;;1.004
30.11.2021 22:54:29;428.00;  0.043;;1.004
30.11.2021 22:55:29;429.00;  0.043;;1.004
30.11.2021 22:56:29;430.00;  0.043;;1.004
30.11.2021 22:57:29;431.00;  0.043;;1.004
30.11.2021 22:58:29;432.00;  0.044;;1.004
30.11.2021 22:59:29;433.00;  0.044;;1.004
30.11.2021 23:00:29;434.00;  0.042;;1.004
30.11.2021 23:01:29;435.00;  0.042;;1.004
30.11.2021 23:02:29;436.00;  0.043;;1.004
30.11.2021 23:03:29;437.00;  0.043;;1.004
30.11.2021 23:04:29;438.00;  0.044;;1.004
30.11.2021 23:05:29;439.00;  0.043;;1.004
30.11.2021 23:06:29;440.00;  0.045;;1.004
30.11.2021 23:07:29;441.00;  0.044;;1.004
30.11.2021 23:08:29;442.00;  0.045;;1.004
30.11.2021 23:09:29;443.00;  0.044;;1.004
30.11.2021 23:10:29;444.00;  0.044;;1.004
30.11.2021 23:11:29;445.00;  0.044;;1.004
30.11.2021 23:12:29;446.00;  0.045;;1.004
30.11.2021 23:13:29;447.00;  0.043;;1.004
30.11.2021 23:14:29;448.00;  0.043;;1.004
30.11.2021 23:15:29;449.00;  0.043;;1.004
30.11.2021 23:16:29;450.00;  0.044;;1.004
30.11.2021 23:17:29;451.00;  0.044;;1.004
30.11.2021 23:18:29;452.00;  0.044;;1.004
30.11.2021 23:19:29;453.00;  0.044;;1.004
30.11.2021 23:20:29;454.00;  0.045;;1.004
30.11.2021 23:21:29;455.00;  0.044;;1.004
30.11.2021 23:22:29;456.00;  0.045;;1.004
30.11.2021 23:23:29;457.00;  0.045;;1.004
30.11.2021 23:24:29;458.00;  0.045;;1.004
30.11.2021 23:25:29;459.00;  0.044;;1.004
30.11.2021 23:26:29;460.00;  0.045;;1.004
30.11.2021 23:27:29;461.00;  0.046;;1.004
30.11.2021 23:28:29;462.00;  0.044;;1.004
30.11.2021 23:29:29;463.00;  0.044;;1.004
30.11.2021 23:30:29;464.00;  0.045;;1.004
30.11.2021 23:31:29;465.00;  0.045;;1.004
30.11.2021 23:32:29;466.00;  0.044;;1.004
30.11.2021 23:33:29;467.00;  0.045;;1.004
30.11.2021 23:34:29;468.00;  0.044;;1.004
30.11.2021 23:35:29;469.00;  0.046;;1.004
30.11.2021 23:36:29;470.00;  0.044;;1.004
30.11.2021 23:37:29;471.00;  0.045;;1.004
30.11.2021 23:38:29;472.00;  0.045;;1.004
30.11.2021 23:39:29;473.00;  0.045;;1.004
30.11.2021 23:40:29;474.00;  0.046;;1.004
30.11.2021 23:41:29;475.00;  0.046;;1.004
30.11.2021 23:42:29;476.00;  0.044;;1.004
30.11.2021 23:43:29;477.00;  0.046;;1.004
30.11.2021 23:44:29;478.00;  0.045;;1.004
30.11.2021 23:45:29;479.00;  0.046;;1.004
30.11.2021 23:46:29;480.00;  0.046;;1.004
30.11.2021 23:47:29;481.00;  0.046;;1.004
30.11.2021 23:48:29;482.00;  0.046;;1.004
30.11.2021 23:49:29;483.00;  0.046;;1.004
30.11.2021 23:50:29;484.00;  0.047;;1.004
30.11.2021 23:51:29;485.00;  0.046;;1.004
30.11.2021 23:52:29;486.00;  0.046;;1.004
30.11.2021 23:53:29;487.00;  0.048;;1.004
30.11.2021 23:54:29;488.00;  0.047;;1.004
30.11.2021 23:55:29;489.00;  0.045;;1.004
30.11.2021 23:56:29;490.00;  0.047;;1.004
30.11.2021 23:57:29;491.00;  0.047;;1.004
30.11.2021 23:58:29;492.00;  0.047;;1.004
30.11.2021 23:59:29;493.00;  0.046;;1.004
01.12.2021 00:00:29;494.00;  0.046;;1.004
01.12.2021 00:01:29;495.00;  0.047;;1.004
01.12.2021 00:02:29;496.00;  0.047;;1.004
01.12.2021 00:03:29;497.00;  0.048;;1.004
01.12.2021 00:04:29;498.00;  0.047;;1.004
01.12.2021 00:05:29;499.00;  0.047;;1.004
01.12.2021 00:06:29;500.00;  0.047;;1.004
01.12.2021 00:07:29;501.00;  0.047;;1.004
01.12.2021 00:08:29;502.00;  0.048;;1.004
01.12.2021 00:09:29;503.00;  0.047;;1.004
01.12.2021 00:10:29;504.00;  0.047;;1.004
01.12.2021 00:11:29;505.00;  0.047;;1.004
01.12.2021 00:12:29;506.00;  0.047;;1.004
01.12.2021 00:13:29;507.00;  0.048;;1.004
01.12.2021 00:14:29;508.00;  0.046;;1.004
01.12.2021 00:15:29;509.00;  0.046;;1.004
01.12.2021 00:16:29;510.00;  0.047;;1.004
01.12.2021 00:17:29;511.00;  0.046;;1.004
