Task
Date;Time [min];Concentration [Vol.%];Pressure [Bar]
07.12.2021 16:58:17;111.00;  0.044;;1.002
07.12.2021 16:59:17;112.00;  0.044;;1.002
07.12.2021 17:00:17;113.00;  0.044;;1.002
07.12.2021 17:01:17;114.00;  0.043;;1.002
07.12.2021 17:02:17;115.00;  0.044;;1.002
07.12.2021 17:03:17;116.00;  0.044;;1.002
07.12.2021 17:04:17;117.00;  0.043;;1.002
07.12.2021 17:05:17;118.00;  0.044;;1.002
07.12.2021 17:06:17;119.00;  0.042;;1.002
07.12.2021 17:07:17;120.00;  0.044;;1.002
07.12.2021 17:08:17;121.00;  0.044;;1.002
07.12.2021 17:09:17;122.00;  0.045;;1.002
07.12.2021 17:10:17;123.00;  0.042;;1.002
07.12.2021 17:11:17;124.00;  0.043;;1.002
07.12.2021 17:12:17;125.00;  0.044;;1.002
07.12.2021 17:13:17;125.98;  0.043;;1.002
07.12.2021 17:14:18;127.02;  0.042;;1.002
07.12.2021 17:15:17;128.00;  0.043;;1.002
07.12.2021 17:16:17;129.00;  0.044;;1.002
07.12.2021 17:17:17;130.00;  0.042;;1.002
07.12.2021 17:18:17;131.00;  0.044;;1.002
07.12.2021 17:19:17;132.00;  0.042;;1.002
07.12.2021 17:20:17;133.00;  0.043;;1.002
07.12.2021 17:21:17;134.00;  0.042;;1.002
07.12.2021 17:22:17;135.00;  0.044;;1.002
07.12.2021 17:23:17;136.00;  0.043;;1.002
07.12.2021 17:24:17;137.00;  0.041;;1.002
07.12.2021 17:25:17;138.00;  0.042;;1.002
07.12.2021 17:26:17;139.00;  0.043;;1.002
07.12.2021 17:27:17;140.00;  0.042;;1.002
07.12.2021 17:28:17;141.00;  0.043;;1.002
07.12.2021 17:29:17;142.00;  0.042;;1.002
07.12.2021 17:30:17;143.00;  0.042;;1.002
07.12.2021 17:31:17;144.00;  0.041;;1.002
07.12.2021 17:32:17;145.00;  0.041;;1.002
07.12.2021 17:33:17;146.00;  0.043;;1.002
07.12.2021 17:34:17;147.00;  0.040;;1.002
07.12.2021 17:35:17;148.00;  0.042;;1.002
07.12.2021 17:36:17;149.00;  0.041;;1.002
07.12.2021 17:37:17;150.00;  0.041;;1.002
07.12.2021 17:38:17;151.00;  0.042;;1.002
07.12.2021 17:39:17;151.98;  0.041;;1.002
07.12.2021 17:40:18;153.02;  0.041;;1.002
07.12.2021 17:41:17;154.00;  0.040;;1.001
07.12.2021 17:42:17;155.00;  0.041;;1.002
07.12.2021 17:43:17;156.00;  0.041;;1.002
07.12.2021 17:44:17;157.00;  0.041;;1.001
07.12.2021 17:45:17;158.00;  0.042;;1.001
07.12.2021 17:46:17;159.00;  0.041;;1.001
07.12.2021 17:47:17;160.00;  0.042;;1.001
07.12.2021 17:48:17;161.00;  0.041;;1.001
07.12.2021 17:49:17;162.00;  0.040;;1.001
07.12.2021 17:50:17;163.00;  0.040;;1.001
07.12.2021 17:51:17;164.00;  0.041;;1.001
07.12.2021 17:52:17;165.00;  0.040;;1.001
07.12.2021 17:53:17;166.00;  0.040;;1.001
07.12.2021 17:54:17;167.00;  0.042;;1.001
07.12.2021 17:55:17;168.00;  0.040;;1.001
07.12.2021 17:56:17;169.00;  0.040;;1.001
07.12.2021 17:57:17;170.00;  0.041;;1.001
07.12.2021 17:58:17;171.00;  0.041;;1.001
07.12.2021 17:59:17;172.00;  0.040;;1.001
07.12.2021 18:00:17;173.00;  0.040;;1.001
07.12.2021 18:01:17;174.00;  0.040;;1.001
07.12.2021 18:02:17;175.00;  0.039;;1.001
07.12.2021 18:03:17;176.00;  0.041;;1.001
07.12.2021 18:04:17;177.00;  0.040;;1.001
07.12.2021 18:05:17;178.00;  0.040;;1.001
07.12.2021 18:06:17;179.00;  0.040;;1.001
07.12.2021 18:07:17;180.00;  0.041;;1.001
07.12.2021 18:08:17;181.00;  0.040;;1.001
07.12.2021 18:09:17;182.00;  0.040;;1.001
07.12.2021 18:10:17;183.00;  0.039;;1.001
07.12.2021 18:11:17;184.00;  0.040;;1.001
07.12.2021 18:12:17;185.00;  0.040;;1.001
07.12.2021 18:13:17;186.00;  0.040;;1.001
07.12.2021 18:14:17;187.00;  0.042;;1.001
07.12.2021 18:15:17;188.00;  0.040;;1.001
07.12.2021 18:16:17;189.00;  0.040;;1.001
07.12.2021 18:17:17;190.00;  0.041;;1.001
07.12.2021 18:18:17;191.00;  0.040;;1.001
07.12.2021 18:19:17;192.00;  0.040;;1.001
07.12.2021 18:20:17;193.00;  0.041;;1.001
07.12.2021 18:21:17;194.00;  0.042;;1.001
07.12.2021 18:22:17;195.00;  0.040;;1.001
07.12.2021 18:23:17;196.00;  0.041;;1.001
07.12.2021 18:24:17;197.00;  0.040;;1.001
07.12.2021 18:25:17;198.00;  0.039;;1.001
07.12.2021 18:26:17;199.00;  0.041;;1.001
07.12.2021 18:27:17;200.00;  0.041;;1.001
07.12.2021 18:28:17;201.00;  0.041;;1.001
07.12.2021 18:29:17;202.00;  0.040;;1.001
07.12.2021 18:30:17;203.00;  0.040;;1.001
07.12.2021 18:31:17;204.00;  0.041;;1.001
07.12.2021 18:32:17;205.00;  0.041;;1.001
07.12.2021 18:33:17;206.00;  0.041;;1.001
07.12.2021 18:34:17;207.00;  0.040;;1.001
07.12.2021 18:35:17;208.00;  0.041;;1.001
07.12.2021 18:36:17;209.00;  0.040;;1.001
07.12.2021 18:37:17;210.00;  0.040;;1.001
07.12.2021 18:38:17;211.00;  0.041;;1.001
07.12.2021 18:39:17;212.00;  0.042;;1.001
07.12.2021 18:40:17;212.98;  0.039;;1.001
07.12.2021 18:41:18;214.02;  0.039;;1.001
07.12.2021 18:42:17;215.00;  0.040;;1.001
07.12.2021 18:43:17;216.00;  0.041;;1.001
07.12.2021 18:44:17;217.00;  0.040;;1.001
07.12.2021 18:45:17;218.00;  0.041;;1.001
07.12.2021 18:46:17;219.00;  0.041;;1.001
07.12.2021 18:47:17;220.00;  0.040;;1.001
07.12.2021 18:48:17;221.00;  0.039;;1.001
07.12.2021 18:49:17;222.00;  0.040;;1.001
07.12.2021 18:50:17;223.00;  0.040;;1.001
07.12.2021 18:51:17;224.00;  0.040;;1.001
07.12.2021 18:52:17;225.00;  0.041;;1.001
07.12.2021 18:53:18;226.02;  0.040;;1.001
07.12.2021 18:54:17;227.00;  0.039;;1.001
07.12.2021 18:55:17;228.00;  0.040;;1.001
07.12.2021 18:56:17;229.00;  0.040;;1.001
07.12.2021 18:57:17;230.00;  0.038;;1.001
07.12.2021 18:58:17;231.00;  0.041;;1.000
07.12.2021 18:59:17;232.00;  0.038;;1.000
07.12.2021 19:00:17;233.00;  0.040;;1.000
07.12.2021 19:01:17;234.00;  0.040;;1.000
07.12.2021 19:02:17;235.00;  0.039;;1.000
07.12.2021 19:03:17;236.00;  0.041;;1.000
07.12.2021 19:04:17;237.00;  0.041;;1.000
07.12.2021 19:05:17;238.00;  0.040;;1.000
07.12.2021 19:06:17;239.00;  0.041;;1.000
07.12.2021 19:07:17;239.98;  0.041;;1.000
07.12.2021 19:08:18;241.02;  0.040;;1.000
07.12.2021 19:09:17;242.00;  0.040;;1.000
07.12.2021 19:10:17;243.00;  0.040;;1.000
07.12.2021 19:11:17;244.00;  0.039;;1.000
07.12.2021 19:12:17;245.00;  0.041;;1.000
07.12.2021 19:13:17;246.00;  0.039;;1.000
07.12.2021 19:14:17;247.00;  0.040;;1.000
07.12.2021 19:15:17;248.00;  0.041;;1.000
07.12.2021 19:16:17;249.00;  0.040;;1.000
07.12.2021 19:17:17;250.00;  0.040;;1.000
07.12.2021 19:18:17;251.00;  0.040;;1.000
07.12.2021 19:19:17;252.00;  0.040;;1.000
07.12.2021 19:20:17;253.00;  0.041;;1.000
07.12.2021 19:21:17;254.00;  0.041;;1.000
07.12.2021 19:22:17;255.00;  0.040;;1.000
07.12.2021 19:23:17;256.00;  0.040;;1.000
07.12.2021 19:24:17;257.00;  0.040;;1.000
07.12.2021 19:25:17;258.00;  0.042;;1.000
07.12.2021 19:26:17;259.00;  0.040;;1.000
07.12.2021 19:27:17;260.00;  0.040;;1.000
07.12.2021 19:28:17;261.00;  0.041;;1.000
07.12.2021 19:29:17;262.00;  0.040;;1.000
07.12.2021 19:30:17;263.00;  0.040;;1.000
07.12.2021 19:31:17;264.00;  0.041;;1.000
07.12.2021 19:32:17;265.00;  0.040;;1.000
07.12.2021 19:33:17;266.00;  0.041;;1.000
07.12.2021 19:34:17;267.00;  0.041;;1.000
07.12.2021 19:35:17;268.00;  0.040;;1.000
07.12.2021 19:36:17;269.00;  0.041;;1.000
07.12.2021 19:37:17;270.00;  0.040;;1.000
07.12.2021 19:38:17;271.00;  0.040;;1.000
07.12.2021 19:39:17;272.00;  0.041;;1.000
07.12.2021 19:40:17;273.00;  0.040;;1.000
07.12.2021 19:41:17;274.00;  0.041;;1.000
07.12.2021 19:42:17;275.00;  0.039;;1.000
07.12.2021 19:43:17;276.00;  0.041;;1.000
07.12.2021 19:44:17;277.00;  0.040;;0.999
07.12.2021 19:45:17;278.00;  0.041;;0.999
07.12.2021 19:46:17;279.00;  0.039;;0.999
07.12.2021 19:47:17;280.00;  0.040;;0.999
07.12.2021 19:48:17;281.00;  0.040;;0.999
07.12.2021 19:49:17;282.00;  0.041;;0.999
07.12.2021 19:50:17;283.00;  0.041;;0.999
07.12.2021 19:51:17;284.00;  0.041;;0.999
07.12.2021 19:52:17;285.00;  0.040;;0.999
07.12.2021 19:53:17;286.00;  0.040;;0.999
07.12.2021 19:54:17;287.00;  0.041;;0.999
07.12.2021 19:55:17;288.00;  0.041;;0.999
07.12.2021 19:56:17;289.00;  0.040;;0.999
07.12.2021 19:57:17;290.00;  0.040;;0.999
07.12.2021 19:58:17;291.00;  0.041;;0.999
07.12.2021 19:59:17;292.00;  0.041;;0.999
07.12.2021 20:00:17;293.00;  0.042;;0.999
07.12.2021 20:01:17;294.00;  0.041;;0.999
07.12.2021 20:02:17;295.00;  0.042;;0.999
07.12.2021 20:03:17;296.00;  0.041;;0.999
07.12.2021 20:04:17;297.00;  0.042;;0.999
07.12.2021 20:05:17;298.00;  0.042;;0.999
07.12.2021 20:06:17;299.00;  0.041;;0.999
07.12.2021 20:07:17;300.00;  0.041;;0.999
07.12.2021 20:08:17;301.00;  0.042;;0.999
07.12.2021 20:09:17;302.00;  0.041;;0.999
07.12.2021 20:10:17;303.00;  0.040;;0.999
07.12.2021 20:11:17;304.00;  0.043;;0.999
07.12.2021 20:12:17;305.00;  0.041;;0.999
07.12.2021 20:13:17;306.00;  0.041;;0.999
07.12.2021 20:14:17;307.00;  0.041;;0.999
07.12.2021 20:15:17;308.00;  0.043;;0.999
07.12.2021 20:16:17;309.00;  0.040;;0.999
07.12.2021 20:17:17;310.00;  0.041;;0.999
07.12.2021 20:18:17;311.00;  0.040;;0.999
07.12.2021 20:19:17;312.00;  0.041;;0.999
07.12.2021 20:20:17;313.00;  0.041;;0.999
07.12.2021 20:21:17;314.00;  0.042;;0.999
07.12.2021 20:22:17;315.00;  0.041;;0.999
07.12.2021 20:23:17;316.00;  0.042;;0.999
07.12.2021 20:24:17;317.00;  0.041;;0.998
07.12.2021 20:25:17;318.00;  0.041;;0.998
07.12.2021 20:26:17;319.00;  0.043;;0.998
07.12.2021 20:27:17;320.00;  0.040;;0.998
07.12.2021 20:28:17;321.00;  0.041;;0.998
07.12.2021 20:29:17;322.00;  0.041;;0.998
07.12.2021 20:30:17;323.00;  0.041;;0.998
07.12.2021 20:31:17;324.00;  0.043;;0.998
07.12.2021 20:32:17;325.00;  0.041;;0.998
07.12.2021 20:33:17;326.00;  0.041;;0.998
07.12.2021 20:34:17;327.00;  0.041;;0.998
07.12.2021 20:35:17;328.00;  0.041;;0.998
07.12.2021 20:36:17;329.00;  0.041;;0.998
07.12.2021 20:37:17;330.00;  0.042;;0.998
07.12.2021 20:38:17;331.00;  0.041;;0.998
07.12.2021 20:39:17;332.00;  0.041;;0.998
07.12.2021 20:40:17;333.00;  0.041;;0.998
07.12.2021 20:41:17;334.00;  0.041;;0.998
07.12.2021 20:42:17;335.00;  0.042;;0.998
07.12.2021 20:43:17;336.00;  0.042;;0.998
07.12.2021 20:44:17;337.00;  0.042;;0.998
07.12.2021 20:45:17;338.00;  0.042;;0.998
07.12.2021 20:46:17;339.00;  0.042;;0.998
07.12.2021 20:47:17;340.00;  0.041;;0.998
07.12.2021 20:48:17;341.00;  0.042;;0.998
07.12.2021 20:49:17;342.00;  0.042;;0.998
07.12.2021 20:50:17;343.00;  0.042;;0.998
07.12.2021 20:51:17;344.00;  0.040;;0.998
07.12.2021 20:52:17;345.00;  0.041;;0.998
07.12.2021 20:53:17;346.00;  0.042;;0.998
07.12.2021 20:54:17;347.00;  0.042;;0.998
07.12.2021 20:55:17;348.00;  0.041;;0.998
07.12.2021 20:56:17;349.00;  0.042;;0.998
07.12.2021 20:57:17;350.00;  0.041;;0.998
07.12.2021 20:58:17;351.00;  0.042;;0.998
07.12.2021 20:59:17;352.00;  0.042;;0.998
07.12.2021 21:00:17;353.00;  0.041;;0.998
07.12.2021 21:01:17;354.00;  0.042;;0.998
07.12.2021 21:02:17;355.00;  0.042;;0.997
07.12.2021 21:03:17;356.00;  0.041;;0.997
07.12.2021 21:04:17;357.00;  0.041;;0.997
07.12.2021 21:05:17;358.00;  0.042;;0.997
07.12.2021 21:06:17;359.00;  0.042;;0.997
07.12.2021 21:07:17;360.00;  0.041;;0.997
07.12.2021 21:08:17;361.00;  0.043;;0.997
07.12.2021 21:09:17;362.00;  0.041;;0.997
07.12.2021 21:10:17;363.00;  0.042;;0.997
07.12.2021 21:11:17;364.00;  0.043;;0.997
07.12.2021 21:12:17;365.00;  0.042;;0.997
07.12.2021 21:13:17;366.00;  0.041;;0.997
07.12.2021 21:14:17;367.00;  0.042;;0.997
07.12.2021 21:15:17;368.00;  0.041;;0.997
07.12.2021 21:16:17;369.00;  0.041;;0.997
07.12.2021 21:17:17;370.00;  0.041;;0.997
07.12.2021 21:18:17;371.00;  0.043;;0.997
07.12.2021 21:19:17;372.00;  0.041;;0.997
07.12.2021 21:20:17;373.00;  0.041;;0.997
07.12.2021 21:21:17;374.00;  0.043;;0.997
07.12.2021 21:22:17;375.00;  0.042;;0.997
07.12.2021 21:23:17;376.00;  0.041;;0.997
07.12.2021 21:24:17;377.00;  0.042;;0.997
07.12.2021 21:25:17;378.00;  0.041;;0.997
07.12.2021 21:26:17;379.00;  0.042;;0.997
07.12.2021 21:27:17;380.00;  0.042;;0.996
07.12.2021 21:28:17;381.00;  0.042;;0.996
07.12.2021 21:29:17;382.00;  0.042;;0.996
07.12.2021 21:30:17;383.00;  0.042;;0.996
07.12.2021 21:31:17;384.00;  0.042;;0.996
07.12.2021 21:32:17;385.00;  0.042;;0.996
07.12.2021 21:33:17;386.00;  0.041;;0.996
07.12.2021 21:34:17;387.00;  0.042;;0.996
07.12.2021 21:35:17;388.00;  0.041;;0.996
07.12.2021 21:36:17;389.00;  0.041;;0.996
07.12.2021 21:37:17;390.00;  0.042;;0.996
07.12.2021 21:38:17;391.00;  0.044;;0.996
07.12.2021 21:39:17;392.00;  0.042;;0.996
07.12.2021 21:40:17;393.00;  0.041;;0.996
07.12.2021 21:41:17;394.00;  0.042;;0.996
07.12.2021 21:42:17;395.00;  0.042;;0.996
07.12.2021 21:43:17;396.00;  0.041;;0.996
07.12.2021 21:44:17;397.00;  0.041;;0.996
07.12.2021 21:45:17;398.00;  0.042;;0.996
07.12.2021 21:46:17;399.00;  0.041;;0.996
07.12.2021 21:47:17;400.00;  0.042;;0.996
07.12.2021 21:48:17;401.00;  0.041;;0.995
07.12.2021 21:49:17;402.00;  0.042;;0.995
07.12.2021 21:50:17;403.00;  0.042;;0.995
07.12.2021 21:51:17;404.00;  0.042;;0.996
07.12.2021 21:52:17;405.00;  0.042;;0.996
07.12.2021 21:53:17;406.00;  0.042;;0.996
07.12.2021 21:54:17;407.00;  0.043;;0.996
07.12.2021 21:55:17;408.00;  0.043;;0.996
07.12.2021 21:56:17;409.00;  0.042;;0.996
07.12.2021 21:57:17;410.00;  0.042;;0.996
07.12.2021 21:58:17;411.00;  0.042;;0.996
07.12.2021 21:59:17;412.00;  0.042;;0.996
07.12.2021 22:00:17;413.00;  0.041;;0.996
07.12.2021 22:01:17;414.00;  0.042;;0.996
07.12.2021 22:02:17;415.00;  0.042;;0.996
07.12.2021 22:03:17;416.00;  0.042;;0.996
07.12.2021 22:04:17;417.00;  0.042;;0.996
07.12.2021 22:05:17;418.00;  0.041;;0.996
07.12.2021 22:06:17;419.00;  0.041;;0.996
07.12.2021 22:07:17;420.00;  0.043;;0.996
07.12.2021 22:08:17;421.00;  0.042;;0.996
07.12.2021 22:09:17;421.98;  0.042;;0.996
07.12.2021 22:10:18;423.02;  0.042;;0.996
07.12.2021 22:11:17;424.00;  0.043;;0.996
07.12.2021 22:12:17;425.00;  0.042;;0.996
07.12.2021 22:13:17;426.00;  0.042;;0.996
07.12.2021 22:14:17;427.00;  0.041;;0.996
07.12.2021 22:15:17;428.00;  0.043;;0.996
07.12.2021 22:16:17;429.00;  0.042;;0.996
07.12.2021 22:17:17;430.00;  0.041;;0.996
07.12.2021 22:18:17;431.00;  0.043;;0.996
07.12.2021 22:19:17;432.00;  0.042;;0.996
07.12.2021 22:20:17;433.00;  0.042;;0.996
07.12.2021 22:21:17;434.00;  0.041;;0.996
07.12.2021 22:22:17;435.00;  0.043;;0.996
07.12.2021 22:23:17;436.00;  0.042;;0.996
07.12.2021 22:24:17;437.00;  0.043;;0.996
07.12.2021 22:25:17;438.00;  0.042;;0.996
07.12.2021 22:26:17;439.00;  0.042;;0.996
07.12.2021 22:27:17;440.00;  0.041;;0.996
07.12.2021 22:28:17;441.00;  0.042;;0.996
07.12.2021 22:29:17;442.00;  0.043;;0.996
07.12.2021 22:30:17;443.00;  0.043;;0.996
07.12.2021 22:31:17;444.00;  0.042;;0.996
07.12.2021 22:32:17;445.00;  0.043;;0.996
07.12.2021 22:33:17;446.00;  0.041;;0.996
07.12.2021 22:34:17;447.00;  0.043;;0.996
07.12.2021 22:35:17;448.00;  0.042;;0.996
07.12.2021 22:36:17;449.00;  0.042;;0.996
07.12.2021 22:37:17;450.00;  0.043;;0.996
07.12.2021 22:38:17;451.00;  0.043;;0.996
07.12.2021 22:39:17;452.00;  0.042;;0.996
07.12.2021 22:40:17;453.00;  0.044;;0.996
07.12.2021 22:41:17;454.00;  0.043;;0.996
07.12.2021 22:42:17;455.00;  0.043;;0.996
07.12.2021 22:43:17;456.00;  0.043;;0.996
07.12.2021 22:44:17;457.00;  0.043;;0.996
07.12.2021 22:45:17;458.00;  0.043;;0.996
07.12.2021 22:46:17;459.00;  0.042;;0.996
07.12.2021 22:47:17;460.00;  0.044;;0.996
07.12.2021 22:48:17;461.00;  0.042;;0.995
07.12.2021 22:49:17;462.00;  0.044;;0.996
07.12.2021 22:50:17;463.00;  0.042;;0.995
07.12.2021 22:51:17;464.00;  0.042;;0.995
07.12.2021 22:52:17;464.98;  0.043;;0.995
07.12.2021 22:53:18;466.02;  0.042;;0.995
07.12.2021 22:54:17;467.00;  0.044;;0.995
07.12.2021 22:55:17;468.00;  0.044;;0.995
07.12.2021 22:56:17;469.00;  0.041;;0.995
07.12.2021 22:57:17;470.00;  0.043;;0.995
07.12.2021 22:58:17;471.00;  0.043;;0.995
07.12.2021 22:59:17;472.00;  0.043;;0.995
07.12.2021 23:00:17;473.00;  0.043;;0.996
07.12.2021 23:01:17;474.00;  0.043;;0.996
07.12.2021 23:02:17;475.00;  0.043;;0.996
07.12.2021 23:03:17;476.00;  0.044;;0.996
07.12.2021 23:04:17;477.00;  0.041;;0.996
07.12.2021 23:05:17;478.00;  0.042;;0.996
07.12.2021 23:06:17;479.00;  0.042;;0.996
07.12.2021 23:07:17;480.00;  0.044;;0.996
07.12.2021 23:08:17;481.00;  0.042;;0.996
07.12.2021 23:09:17;482.00;  0.043;;0.996
07.12.2021 23:10:17;483.00;  0.043;;0.996
07.12.2021 23:11:17;484.00;  0.044;;0.996
07.12.2021 23:12:17;485.00;  0.043;;0.996
07.12.2021 23:13:17;486.00;  0.044;;0.996
07.12.2021 23:14:17;487.00;  0.043;;0.996
07.12.2021 23:15:17;488.00;  0.043;;0.996
07.12.2021 23:16:17;489.00;  0.042;;0.996
07.12.2021 23:17:17;490.00;  0.044;;0.996
07.12.2021 23:18:17;491.00;  0.044;;0.996
07.12.2021 23:19:17;492.00;  0.045;;0.996
07.12.2021 23:20:17;493.00;  0.043;;0.996
07.12.2021 23:21:17;494.00;  0.043;;0.996
07.12.2021 23:22:17;495.00;  0.044;;0.996
07.12.2021 23:23:17;496.00;  0.043;;0.996
07.12.2021 23:24:17;497.00;  0.043;;0.996
07.12.2021 23:25:17;498.00;  0.043;;0.996
07.12.2021 23:26:17;499.00;  0.042;;0.996
07.12.2021 23:27:17;500.00;  0.043;;0.996
07.12.2021 23:28:17;500.98;  0.044;;0.996
07.12.2021 23:29:18;502.02;  0.043;;0.996
07.12.2021 23:30:17;503.00;  0.045;;0.996
07.12.2021 23:31:17;504.00;  0.043;;0.995
07.12.2021 23:32:17;505.00;  0.044;;0.995
07.12.2021 23:33:17;506.00;  0.043;;0.995
07.12.2021 23:34:17;507.00;  0.044;;0.995
07.12.2021 23:35:17;508.00;  0.044;;0.995
07.12.2021 23:36:17;509.00;  0.044;;0.995
07.12.2021 23:37:17;510.00;  0.043;;0.995
07.12.2021 23:38:17;511.00;  0.042;;0.995
